LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
USA,CPI,FOOD,AGRWTH,M,1967-09,-1.120448,
USA,CPI,FOOD,AGRWTH,M,1967-10,-1.123595,
USA,CPI,FOOD,AGRWTH,M,1967-11,-0.5665722,
USA,CPI,FOOD,AGRWTH,M,1967-12,0.2840909,
USA,CPI,FOOD,AGRWTH,M,1968-01,1.424501,
USA,CPI,FOOD,AGRWTH,M,1968-02,2,
USA,CPI,FOOD,AGRWTH,M,1968-03,2.86533,
USA,CPI,FOOD,AGRWTH,M,1968-04,3.746398,
USA,CPI,FOOD,AGRWTH,M,1968-05,4.034582,
USA,CPI,FOOD,AGRWTH,M,1968-06,3.133903,
USA,CPI,FOOD,AGRWTH,M,1968-07,3.107345,
USA,CPI,FOOD,AGRWTH,M,1968-08,2.808989,
USA,CPI,FOOD,AGRWTH,M,1968-09,3.399433,
USA,CPI,FOOD,AGRWTH,M,1968-10,4.261364,
USA,CPI,FOOD,AGRWTH,M,1968-11,3.988604,
USA,CPI,FOOD,AGRWTH,M,1968-12,3.966006,
USA,CPI,FOOD,AGRWTH,M,1969-01,3.932584,
USA,CPI,FOOD,AGRWTH,M,1969-02,3.641457,
USA,CPI,FOOD,AGRWTH,M,1969-03,3.342618,
USA,CPI,FOOD,AGRWTH,M,1969-04,3.611111,
USA,CPI,FOOD,AGRWTH,M,1969-05,3.878116,
USA,CPI,FOOD,AGRWTH,M,1969-06,5.248619,
USA,CPI,FOOD,AGRWTH,M,1969-07,5.479452,
USA,CPI,FOOD,AGRWTH,M,1969-08,5.737705,
USA,CPI,FOOD,AGRWTH,M,1969-09,6.027397,
USA,CPI,FOOD,AGRWTH,M,1969-10,4.632153,
USA,CPI,FOOD,AGRWTH,M,1969-11,6.027397,
USA,CPI,FOOD,AGRWTH,M,1969-12,7.084469,
USA,CPI,FOOD,AGRWTH,M,1970-01,7.027027,
USA,CPI,FOOD,AGRWTH,M,1970-02,7.567567,
USA,CPI,FOOD,AGRWTH,M,1970-03,7.277628,
USA,CPI,FOOD,AGRWTH,M,1970-04,6.702413,
USA,CPI,FOOD,AGRWTH,M,1970-05,6.666667,
USA,CPI,FOOD,AGRWTH,M,1970-06,4.986876,
USA,CPI,FOOD,AGRWTH,M,1970-07,4.675324,
USA,CPI,FOOD,AGRWTH,M,1970-08,3.875969,
USA,CPI,FOOD,AGRWTH,M,1970-09,3.617571,
USA,CPI,FOOD,AGRWTH,M,1970-10,4.166667,
USA,CPI,FOOD,AGRWTH,M,1970-11,2.583979,
USA,CPI,FOOD,AGRWTH,M,1970-12,1.272265,
USA,CPI,FOOD,AGRWTH,M,1971-01,0.5050505,
USA,CPI,FOOD,AGRWTH,M,1971-02,0.5025126,
USA,CPI,FOOD,AGRWTH,M,1971-03,1.507538,
USA,CPI,FOOD,AGRWTH,M,1971-04,2.512563,
USA,CPI,FOOD,AGRWTH,M,1971-05,2.25,
USA,CPI,FOOD,AGRWTH,M,1971-06,3,
USA,CPI,FOOD,AGRWTH,M,1971-07,2.977668,
USA,CPI,FOOD,AGRWTH,M,1971-08,3.233831,
USA,CPI,FOOD,AGRWTH,M,1971-09,2.493766,
USA,CPI,FOOD,AGRWTH,M,1971-10,2.5,
USA,CPI,FOOD,AGRWTH,M,1971-11,3.274559,
USA,CPI,FOOD,AGRWTH,M,1971-12,4.271357,
USA,CPI,FOOD,AGRWTH,M,1972-01,4.271357,
USA,CPI,FOOD,AGRWTH,M,1972-02,5.75,
USA,CPI,FOOD,AGRWTH,M,1972-03,4.950495,
USA,CPI,FOOD,AGRWTH,M,1972-04,3.676471,
USA,CPI,FOOD,AGRWTH,M,1972-05,3.178484,
USA,CPI,FOOD,AGRWTH,M,1972-06,3.15534,
USA,CPI,FOOD,AGRWTH,M,1972-07,3.614458,
USA,CPI,FOOD,AGRWTH,M,1972-08,3.855422,
USA,CPI,FOOD,AGRWTH,M,1972-09,4.86618,
USA,CPI,FOOD,AGRWTH,M,1972-10,5.121951,
USA,CPI,FOOD,AGRWTH,M,1972-11,5.853659,
USA,CPI,FOOD,AGRWTH,M,1972-12,5.060241,
USA,CPI,FOOD,AGRWTH,M,1973-01,7.710844,
USA,CPI,FOOD,AGRWTH,M,1973-02,8.037825,
USA,CPI,FOOD,AGRWTH,M,1973-03,11.08491,
USA,CPI,FOOD,AGRWTH,M,1973-04,13.23877,
USA,CPI,FOOD,AGRWTH,M,1973-05,14.45498,
USA,CPI,FOOD,AGRWTH,M,1973-06,15.52941,
USA,CPI,FOOD,AGRWTH,M,1973-07,15.11628,
USA,CPI,FOOD,AGRWTH,M,1973-08,23.43387,
USA,CPI,FOOD,AGRWTH,M,1973-09,21.57773,
USA,CPI,FOOD,AGRWTH,M,1973-10,21.11369,
USA,CPI,FOOD,AGRWTH,M,1973-11,21.42857,
USA,CPI,FOOD,AGRWTH,M,1973-12,22.01835,
USA,CPI,FOOD,AGRWTH,M,1974-01,21.2528,
USA,CPI,FOOD,AGRWTH,M,1974-02,22.31948,
USA,CPI,FOOD,AGRWTH,M,1974-03,19.74522,
USA,CPI,FOOD,AGRWTH,M,1974-04,16.91023,
USA,CPI,FOOD,AGRWTH,M,1974-05,16.56315,
USA,CPI,FOOD,AGRWTH,M,1974-06,15.07128,
USA,CPI,FOOD,AGRWTH,M,1974-07,13.93939,
USA,CPI,FOOD,AGRWTH,M,1974-08,7.706767,
USA,CPI,FOOD,AGRWTH,M,1974-09,10.87786,
USA,CPI,FOOD,AGRWTH,M,1974-10,12.06897,
USA,CPI,FOOD,AGRWTH,M,1974-11,12.14421,
USA,CPI,FOOD,AGRWTH,M,1974-12,12.40602,
USA,CPI,FOOD,AGRWTH,M,1975-01,11.07011,
USA,CPI,FOOD,AGRWTH,M,1975-02,8.05009,
USA,CPI,FOOD,AGRWTH,M,1975-03,6.737589,
USA,CPI,FOOD,AGRWTH,M,1975-04,7.321429,
USA,CPI,FOOD,AGRWTH,M,1975-05,7.104796,
USA,CPI,FOOD,AGRWTH,M,1975-06,8.672566,
USA,CPI,FOOD,AGRWTH,M,1975-07,12.05674,
USA,CPI,FOOD,AGRWTH,M,1975-08,9.773124,
USA,CPI,FOOD,AGRWTH,M,1975-09,7.745267,
USA,CPI,FOOD,AGRWTH,M,1975-10,7.692307,
USA,CPI,FOOD,AGRWTH,M,1975-11,6.937394,
USA,CPI,FOOD,AGRWTH,M,1975-12,6.187291,
USA,CPI,FOOD,AGRWTH,M,1976-01,5.481728,
USA,CPI,FOOD,AGRWTH,M,1976-02,4.470199,
USA,CPI,FOOD,AGRWTH,M,1976-03,3.654485,
USA,CPI,FOOD,AGRWTH,M,1976-04,4.159734,
USA,CPI,FOOD,AGRWTH,M,1976-05,4.145937,
USA,CPI,FOOD,AGRWTH,M,1976-06,2.76873,
USA,CPI,FOOD,AGRWTH,M,1976-07,0.4746836,
USA,CPI,FOOD,AGRWTH,M,1976-08,1.112878,
USA,CPI,FOOD,AGRWTH,M,1976-09,0.9584665,
USA,CPI,FOOD,AGRWTH,M,1976-10,0.1587302,
USA,CPI,FOOD,AGRWTH,M,1976-11,-0.6329114,
USA,CPI,FOOD,AGRWTH,M,1976-12,-0.7874016,
USA,CPI,FOOD,AGRWTH,M,1977-01,0.3149606,
USA,CPI,FOOD,AGRWTH,M,1977-02,3.645008,
USA,CPI,FOOD,AGRWTH,M,1977-03,5.288462,
USA,CPI,FOOD,AGRWTH,M,1977-04,6.230032,
USA,CPI,FOOD,AGRWTH,M,1977-05,6.210191,
USA,CPI,FOOD,AGRWTH,M,1977-06,6.81458,
USA,CPI,FOOD,AGRWTH,M,1977-07,6.614173,
USA,CPI,FOOD,AGRWTH,M,1977-08,6.761006,
USA,CPI,FOOD,AGRWTH,M,1977-09,6.803797,
USA,CPI,FOOD,AGRWTH,M,1977-10,6.656101,
USA,CPI,FOOD,AGRWTH,M,1977-11,7.961783,
USA,CPI,FOOD,AGRWTH,M,1977-12,7.936508,
USA,CPI,FOOD,AGRWTH,M,1978-01,8.634223,
USA,CPI,FOOD,AGRWTH,M,1978-02,7.492355,
USA,CPI,FOOD,AGRWTH,M,1978-03,8.219178,
USA,CPI,FOOD,AGRWTH,M,1978-04,9.022556,
USA,CPI,FOOD,AGRWTH,M,1978-05,10.49475,
USA,CPI,FOOD,AGRWTH,M,1978-06,11.42433,
USA,CPI,FOOD,AGRWTH,M,1978-07,11.37371,
USA,CPI,FOOD,AGRWTH,M,1978-08,11.04566,
USA,CPI,FOOD,AGRWTH,M,1978-09,11.40741,
USA,CPI,FOOD,AGRWTH,M,1978-10,12.48143,
USA,CPI,FOOD,AGRWTH,M,1978-11,11.9469,
USA,CPI,FOOD,AGRWTH,M,1978-12,12.5,
USA,CPI,FOOD,AGRWTH,M,1979-01,13.2948,
USA,CPI,FOOD,AGRWTH,M,1979-02,13.94026,
USA,CPI,FOOD,AGRWTH,M,1979-03,13.64276,
USA,CPI,FOOD,AGRWTH,M,1979-04,12.27586,
USA,CPI,FOOD,AGRWTH,M,1979-05,11.26187,
USA,CPI,FOOD,AGRWTH,M,1979-06,9.587217,
USA,CPI,FOOD,AGRWTH,M,1979-07,9.681698,
USA,CPI,FOOD,AGRWTH,M,1979-08,9.018568,
USA,CPI,FOOD,AGRWTH,M,1979-09,9.574468,
USA,CPI,FOOD,AGRWTH,M,1979-10,9.247027,
USA,CPI,FOOD,AGRWTH,M,1979-11,9.222661,
USA,CPI,FOOD,AGRWTH,M,1979-12,9.673203,
USA,CPI,FOOD,AGRWTH,M,1980-01,7.780612,
USA,CPI,FOOD,AGRWTH,M,1980-02,5.867665,
USA,CPI,FOOD,AGRWTH,M,1980-03,5.940594,
USA,CPI,FOOD,AGRWTH,M,1980-04,5.896806,
USA,CPI,FOOD,AGRWTH,M,1980-05,5.609756,
USA,CPI,FOOD,AGRWTH,M,1980-06,5.832321,
USA,CPI,FOOD,AGRWTH,M,1980-07,6.892382,
USA,CPI,FOOD,AGRWTH,M,1980-08,9.489051,
USA,CPI,FOOD,AGRWTH,M,1980-09,10.43689,
USA,CPI,FOOD,AGRWTH,M,1980-10,10.39903,
USA,CPI,FOOD,AGRWTH,M,1980-11,11.09771,
USA,CPI,FOOD,AGRWTH,M,1980-12,10.48868,
USA,CPI,FOOD,AGRWTH,M,1981-01,10.4142,
USA,CPI,FOOD,AGRWTH,M,1981-02,10.73113,
USA,CPI,FOOD,AGRWTH,M,1981-03,10.28037,
USA,CPI,FOOD,AGRWTH,M,1981-04,9.512761,
USA,CPI,FOOD,AGRWTH,M,1981-05,8.545034,
USA,CPI,FOOD,AGRWTH,M,1981-06,8.381171,
USA,CPI,FOOD,AGRWTH,M,1981-07,7.918552,
USA,CPI,FOOD,AGRWTH,M,1981-08,6.444445,
USA,CPI,FOOD,AGRWTH,M,1981-09,5.494505,
USA,CPI,FOOD,AGRWTH,M,1981-10,4.709748,
USA,CPI,FOOD,AGRWTH,M,1981-11,3.365907,
USA,CPI,FOOD,AGRWTH,M,1981-12,2.912621,
USA,CPI,FOOD,AGRWTH,M,1982-01,3.644159,
USA,CPI,FOOD,AGRWTH,M,1982-02,4.046858,
USA,CPI,FOOD,AGRWTH,M,1982-03,3.072034,
USA,CPI,FOOD,AGRWTH,M,1982-04,3.389831,
USA,CPI,FOOD,AGRWTH,M,1982-05,4.574468,
USA,CPI,FOOD,AGRWTH,M,1982-06,5.190678,
USA,CPI,FOOD,AGRWTH,M,1982-07,4.08805,
USA,CPI,FOOD,AGRWTH,M,1982-08,2.922756,
USA,CPI,FOOD,AGRWTH,M,1982-09,2.708333,
USA,CPI,FOOD,AGRWTH,M,1982-10,2.719665,
USA,CPI,FOOD,AGRWTH,M,1982-11,2.731092,
USA,CPI,FOOD,AGRWTH,M,1982-12,2.30608,
USA,CPI,FOOD,AGRWTH,M,1983-01,1.447777,
USA,CPI,FOOD,AGRWTH,M,1983-02,0.8188332,
USA,CPI,FOOD,AGRWTH,M,1983-03,1.747174,
USA,CPI,FOOD,AGRWTH,M,1983-04,2.04918,
USA,CPI,FOOD,AGRWTH,M,1983-05,1.424212,
USA,CPI,FOOD,AGRWTH,M,1983-06,0.1007049,
USA,CPI,FOOD,AGRWTH,M,1983-07,0,
USA,CPI,FOOD,AGRWTH,M,1983-08,0.6085193,
USA,CPI,FOOD,AGRWTH,M,1983-09,0.6085193,
USA,CPI,FOOD,AGRWTH,M,1983-10,1.01833,
USA,CPI,FOOD,AGRWTH,M,1983-11,1.124744,
USA,CPI,FOOD,AGRWTH,M,1983-12,1.844262,
USA,CPI,FOOD,AGRWTH,M,1984-01,3.873598,
USA,CPI,FOOD,AGRWTH,M,1984-02,4.670051,
USA,CPI,FOOD,AGRWTH,M,1984-03,4.040404,
USA,CPI,FOOD,AGRWTH,M,1984-04,3.313253,
USA,CPI,FOOD,AGRWTH,M,1984-05,2.407222,
USA,CPI,FOOD,AGRWTH,M,1984-06,3.018109,
USA,CPI,FOOD,AGRWTH,M,1984-07,3.524673,
USA,CPI,FOOD,AGRWTH,M,1984-08,4.233871,
USA,CPI,FOOD,AGRWTH,M,1984-09,3.931452,
USA,CPI,FOOD,AGRWTH,M,1984-10,3.931452,
USA,CPI,FOOD,AGRWTH,M,1984-11,3.842265,
USA,CPI,FOOD,AGRWTH,M,1984-12,3.62173,
USA,CPI,FOOD,AGRWTH,M,1985-01,2.060844,
USA,CPI,FOOD,AGRWTH,M,1985-02,1.745878,
USA,CPI,FOOD,AGRWTH,M,1985-03,1.747573,
USA,CPI,FOOD,AGRWTH,M,1985-04,1.652089,
USA,CPI,FOOD,AGRWTH,M,1985-05,1.958864,
USA,CPI,FOOD,AGRWTH,M,1985-06,1.5625,
USA,CPI,FOOD,AGRWTH,M,1985-07,1.264591,
USA,CPI,FOOD,AGRWTH,M,1985-08,0.483559,
USA,CPI,FOOD,AGRWTH,M,1985-09,0.6789525,
USA,CPI,FOOD,AGRWTH,M,1985-10,0.5819592,
USA,CPI,FOOD,AGRWTH,M,1985-11,1.460565,
USA,CPI,FOOD,AGRWTH,M,1985-12,2.038835,
USA,CPI,FOOD,AGRWTH,M,1986-01,2.211539,
USA,CPI,FOOD,AGRWTH,M,1986-02,0.9532889,
USA,CPI,FOOD,AGRWTH,M,1986-03,0.9541985,
USA,CPI,FOOD,AGRWTH,M,1986-04,1.24283,
USA,CPI,FOOD,AGRWTH,M,1986-05,1.92123,
USA,CPI,FOOD,AGRWTH,M,1986-06,1.923077,
USA,CPI,FOOD,AGRWTH,M,1986-07,3.073967,
USA,CPI,FOOD,AGRWTH,M,1986-08,4.427334,
USA,CPI,FOOD,AGRWTH,M,1986-09,4.624278,
USA,CPI,FOOD,AGRWTH,M,1986-10,4.821601,
USA,CPI,FOOD,AGRWTH,M,1986-11,4.510557,
USA,CPI,FOOD,AGRWTH,M,1986-12,3.710752,
USA,CPI,FOOD,AGRWTH,M,1987-01,4.139229,
USA,CPI,FOOD,AGRWTH,M,1987-02,5.004722,
USA,CPI,FOOD,AGRWTH,M,1987-03,4.820416,
USA,CPI,FOOD,AGRWTH,M,1987-04,5.09915,
USA,CPI,FOOD,AGRWTH,M,1987-05,5.560791,
USA,CPI,FOOD,AGRWTH,M,1987-06,6.226415,
USA,CPI,FOOD,AGRWTH,M,1987-07,4.473439,
USA,CPI,FOOD,AGRWTH,M,1987-08,3.317972,
USA,CPI,FOOD,AGRWTH,M,1987-09,3.499079,
USA,CPI,FOOD,AGRWTH,M,1987-10,3.403864,
USA,CPI,FOOD,AGRWTH,M,1987-11,2.938476,
USA,CPI,FOOD,AGRWTH,M,1987-12,3.486238,
USA,CPI,FOOD,AGRWTH,M,1988-01,3.071364,
USA,CPI,FOOD,AGRWTH,M,1988-02,2.428058,
USA,CPI,FOOD,AGRWTH,M,1988-03,2.70514,
USA,CPI,FOOD,AGRWTH,M,1988-04,2.96496,
USA,CPI,FOOD,AGRWTH,M,1988-05,2.767857,
USA,CPI,FOOD,AGRWTH,M,1988-06,2.841918,
USA,CPI,FOOD,AGRWTH,M,1988-07,4.638715,
USA,CPI,FOOD,AGRWTH,M,1988-08,5.352364,
USA,CPI,FOOD,AGRWTH,M,1988-09,5.871886,
USA,CPI,FOOD,AGRWTH,M,1988-10,5.871886,
USA,CPI,FOOD,AGRWTH,M,1988-11,5.8876,
USA,CPI,FOOD,AGRWTH,M,1988-12,5.585106,
USA,CPI,FOOD,AGRWTH,M,1989-01,6.222612,
USA,CPI,FOOD,AGRWTH,M,1989-02,7.111501,
USA,CPI,FOOD,AGRWTH,M,1989-03,7.726076,
USA,CPI,FOOD,AGRWTH,M,1989-04,7.766143,
USA,CPI,FOOD,AGRWTH,M,1989-05,8.07993,
USA,CPI,FOOD,AGRWTH,M,1989-06,7.340242,
USA,CPI,FOOD,AGRWTH,M,1989-07,6.393862,
USA,CPI,FOOD,AGRWTH,M,1989-08,5.757833,
USA,CPI,FOOD,AGRWTH,M,1989-09,5.042017,
USA,CPI,FOOD,AGRWTH,M,1989-10,5.378151,
USA,CPI,FOOD,AGRWTH,M,1989-11,5.981466,
USA,CPI,FOOD,AGRWTH,M,1989-12,6.213266,
USA,CPI,FOOD,AGRWTH,M,1990-01,8.085809,
USA,CPI,FOOD,AGRWTH,M,1990-02,8.278688,
USA,CPI,FOOD,AGRWTH,M,1990-03,7.497962,
USA,CPI,FOOD,AGRWTH,M,1990-04,6.153846,
USA,CPI,FOOD,AGRWTH,M,1990-05,5.22508,
USA,CPI,FOOD,AGRWTH,M,1990-06,5.953339,
USA,CPI,FOOD,AGRWTH,M,1990-07,6.169872,
USA,CPI,FOOD,AGRWTH,M,1990-08,6.244996,
USA,CPI,FOOD,AGRWTH,M,1990-09,6.32,
USA,CPI,FOOD,AGRWTH,M,1990-10,6.379585,
USA,CPI,FOOD,AGRWTH,M,1990-11,6.359301,
USA,CPI,FOOD,AGRWTH,M,1990-12,5.770751,
USA,CPI,FOOD,AGRWTH,M,1991-01,4.122138,
USA,CPI,FOOD,AGRWTH,M,1991-02,2.725208,
USA,CPI,FOOD,AGRWTH,M,1991-03,3.108415,
USA,CPI,FOOD,AGRWTH,M,1991-04,4.500381,
USA,CPI,FOOD,AGRWTH,M,1991-05,4.583652,
USA,CPI,FOOD,AGRWTH,M,1991-06,4.328018,
USA,CPI,FOOD,AGRWTH,M,1991-07,2.64151,
USA,CPI,FOOD,AGRWTH,M,1991-08,1.657875,
USA,CPI,FOOD,AGRWTH,M,1991-09,1.504891,
USA,CPI,FOOD,AGRWTH,M,1991-10,0.7496252,
USA,CPI,FOOD,AGRWTH,M,1991-11,0.896861,
USA,CPI,FOOD,AGRWTH,M,1991-12,1.270553,
USA,CPI,FOOD,AGRWTH,M,1992-01,0,
USA,CPI,FOOD,AGRWTH,M,1992-02,0.6632277,
USA,CPI,FOOD,AGRWTH,M,1992-03,1.102941,
USA,CPI,FOOD,AGRWTH,M,1992-04,0.2919708,
USA,CPI,FOOD,AGRWTH,M,1992-05,-0.5113221,
USA,CPI,FOOD,AGRWTH,M,1992-06,-0.9461427,
USA,CPI,FOOD,AGRWTH,M,1992-07,-0.2205882,
USA,CPI,FOOD,AGRWTH,M,1992-08,1.48258,
USA,CPI,FOOD,AGRWTH,M,1992-09,1.853225,
USA,CPI,FOOD,AGRWTH,M,1992-10,2.083333,
USA,CPI,FOOD,AGRWTH,M,1992-11,1.481481,
USA,CPI,FOOD,AGRWTH,M,1992-12,1.476015,
USA,CPI,FOOD,AGRWTH,M,1993-01,1.979472,
USA,CPI,FOOD,AGRWTH,M,1993-02,1.830161,
USA,CPI,FOOD,AGRWTH,M,1993-03,1.381818,
USA,CPI,FOOD,AGRWTH,M,1993-04,1.892285,
USA,CPI,FOOD,AGRWTH,M,1993-05,3.303965,
USA,CPI,FOOD,AGRWTH,M,1993-06,2.351212,
USA,CPI,FOOD,AGRWTH,M,1993-07,2.505527,
USA,CPI,FOOD,AGRWTH,M,1993-08,2.045289,
USA,CPI,FOOD,AGRWTH,M,1993-09,1.892285,
USA,CPI,FOOD,AGRWTH,M,1993-10,2.623907,
USA,CPI,FOOD,AGRWTH,M,1993-11,3.065693,
USA,CPI,FOOD,AGRWTH,M,1993-12,3.490909,
USA,CPI,FOOD,AGRWTH,M,1994-01,3.378864,
USA,CPI,FOOD,AGRWTH,M,1994-02,2.516176,
USA,CPI,FOOD,AGRWTH,M,1994-03,2.439024,
USA,CPI,FOOD,AGRWTH,M,1994-04,2.142857,
USA,CPI,FOOD,AGRWTH,M,1994-05,1.634684,
USA,CPI,FOOD,AGRWTH,M,1994-06,2.58435,
USA,CPI,FOOD,AGRWTH,M,1994-07,3.522645,
USA,CPI,FOOD,AGRWTH,M,1994-08,3.579098,
USA,CPI,FOOD,AGRWTH,M,1994-09,3.571429,
USA,CPI,FOOD,AGRWTH,M,1994-10,2.840909,
USA,CPI,FOOD,AGRWTH,M,1994-11,2.76204,
USA,CPI,FOOD,AGRWTH,M,1994-12,3.513703,
USA,CPI,FOOD,AGRWTH,M,1995-01,3.059805,
USA,CPI,FOOD,AGRWTH,M,1995-02,3.71669,
USA,CPI,FOOD,AGRWTH,M,1995-03,3.361345,
USA,CPI,FOOD,AGRWTH,M,1995-04,4.335664,
USA,CPI,FOOD,AGRWTH,M,1995-05,3.986014,
USA,CPI,FOOD,AGRWTH,M,1995-06,3.638908,
USA,CPI,FOOD,AGRWTH,M,1995-07,2.916667,
USA,CPI,FOOD,AGRWTH,M,1995-08,2.557014,
USA,CPI,FOOD,AGRWTH,M,1995-09,2.896552,
USA,CPI,FOOD,AGRWTH,M,1995-10,3.383978,
USA,CPI,FOOD,AGRWTH,M,1995-11,3.032392,
USA,CPI,FOOD,AGRWTH,M,1995-12,2.03666,
USA,CPI,FOOD,AGRWTH,M,1996-01,2.496626,
USA,CPI,FOOD,AGRWTH,M,1996-02,2.366464,
USA,CPI,FOOD,AGRWTH,M,1996-03,3.319783,
USA,CPI,FOOD,AGRWTH,M,1996-04,2.747989,
USA,CPI,FOOD,AGRWTH,M,1996-05,2.62273,
USA,CPI,FOOD,AGRWTH,M,1996-06,3.578663,
USA,CPI,FOOD,AGRWTH,M,1996-07,3.981107,
USA,CPI,FOOD,AGRWTH,M,1996-08,4.312668,
USA,CPI,FOOD,AGRWTH,M,1996-09,4.490617,
USA,CPI,FOOD,AGRWTH,M,1996-10,4.742819,
USA,CPI,FOOD,AGRWTH,M,1996-11,5.150502,
USA,CPI,FOOD,AGRWTH,M,1996-12,4.923486,
USA,CPI,FOOD,AGRWTH,M,1997-01,3.949967,
USA,CPI,FOOD,AGRWTH,M,1997-02,4.161162,
USA,CPI,FOOD,AGRWTH,M,1997-03,3.409836,
USA,CPI,FOOD,AGRWTH,M,1997-04,2.739726,
USA,CPI,FOOD,AGRWTH,M,1997-05,3.211009,
USA,CPI,FOOD,AGRWTH,M,1997-06,2.542373,
USA,CPI,FOOD,AGRWTH,M,1997-07,2.336145,
USA,CPI,FOOD,AGRWTH,M,1997-08,2.390181,
USA,CPI,FOOD,AGRWTH,M,1997-09,1.731879,
USA,CPI,FOOD,AGRWTH,M,1997-10,1.403061,
USA,CPI,FOOD,AGRWTH,M,1997-11,1.208651,
USA,CPI,FOOD,AGRWTH,M,1997-12,0.9511731,
USA,CPI,FOOD,AGRWTH,M,1998-01,1.963268,
USA,CPI,FOOD,AGRWTH,M,1998-02,1.458465,
USA,CPI,FOOD,AGRWTH,M,1998-03,1.585289,
USA,CPI,FOOD,AGRWTH,M,1998-04,1.714286,
USA,CPI,FOOD,AGRWTH,M,1998-05,2.031746,
USA,CPI,FOOD,AGRWTH,M,1998-06,2.034329,
USA,CPI,FOOD,AGRWTH,M,1998-07,1.965758,
USA,CPI,FOOD,AGRWTH,M,1998-08,1.829653,
USA,CPI,FOOD,AGRWTH,M,1998-09,1.639344,
USA,CPI,FOOD,AGRWTH,M,1998-10,2.201258,
USA,CPI,FOOD,AGRWTH,M,1998-11,2.137021,
USA,CPI,FOOD,AGRWTH,M,1998-12,2.135678,
USA,CPI,FOOD,AGRWTH,M,1999-01,2.04969,
USA,CPI,FOOD,AGRWTH,M,1999-02,2.375,
USA,CPI,FOOD,AGRWTH,M,1999-03,1.997503,
USA,CPI,FOOD,AGRWTH,M,1999-04,2.059925,
USA,CPI,FOOD,AGRWTH,M,1999-05,1.991288,
USA,CPI,FOOD,AGRWTH,M,1999-06,1.99377,
USA,CPI,FOOD,AGRWTH,M,1999-07,1.803483,
USA,CPI,FOOD,AGRWTH,M,1999-08,1.672862,
USA,CPI,FOOD,AGRWTH,M,1999-09,2.047146,
USA,CPI,FOOD,AGRWTH,M,1999-10,1.6,
USA,CPI,FOOD,AGRWTH,M,1999-11,1.6,
USA,CPI,FOOD,AGRWTH,M,1999-12,1.722017,
USA,CPI,FOOD,AGRWTH,M,2000-01,1.217285,
USA,CPI,FOOD,AGRWTH,M,2000-02,1.526252,
USA,CPI,FOOD,AGRWTH,M,2000-03,1.835985,
USA,CPI,FOOD,AGRWTH,M,2000-04,1.834862,
USA,CPI,FOOD,AGRWTH,M,2000-05,2.196461,
USA,CPI,FOOD,AGRWTH,M,2000-06,2.199145,
USA,CPI,FOOD,AGRWTH,M,2000-07,2.810018,
USA,CPI,FOOD,AGRWTH,M,2000-08,2.925046,
USA,CPI,FOOD,AGRWTH,M,2000-09,2.735562,
USA,CPI,FOOD,AGRWTH,M,2000-10,2.422774,
USA,CPI,FOOD,AGRWTH,M,2000-11,2.241066,
USA,CPI,FOOD,AGRWTH,M,2000-12,2.902056,
USA,CPI,FOOD,AGRWTH,M,2001-01,3.006614,
USA,CPI,FOOD,AGRWTH,M,2001-02,3.307276,
USA,CPI,FOOD,AGRWTH,M,2001-03,3.365385,
USA,CPI,FOOD,AGRWTH,M,2001-04,3.423424,
USA,CPI,FOOD,AGRWTH,M,2001-05,3.164179,
USA,CPI,FOOD,AGRWTH,M,2001-06,3.586372,
USA,CPI,FOOD,AGRWTH,M,2001-07,3.327392,
USA,CPI,FOOD,AGRWTH,M,2001-08,3.137951,
USA,CPI,FOOD,AGRWTH,M,2001-09,3.136095,
USA,CPI,FOOD,AGRWTH,M,2001-10,3.607333,
USA,CPI,FOOD,AGRWTH,M,2001-11,3.495261,
USA,CPI,FOOD,AGRWTH,M,2001-12,2.643948,
USA,CPI,FOOD,AGRWTH,M,2002-01,2.393462,
USA,CPI,FOOD,AGRWTH,M,2002-02,2.270082,
USA,CPI,FOOD,AGRWTH,M,2002-03,2.44186,
USA,CPI,FOOD,AGRWTH,M,2002-04,2.61324,
USA,CPI,FOOD,AGRWTH,M,2002-05,1.5625,
USA,CPI,FOOD,AGRWTH,M,2002-06,1.096365,
USA,CPI,FOOD,AGRWTH,M,2002-07,0.8050604,
USA,CPI,FOOD,AGRWTH,M,2002-08,0.5166475,
USA,CPI,FOOD,AGRWTH,M,2002-09,0.6310958,
USA,CPI,FOOD,AGRWTH,M,2002-10,-0.1141552,
USA,CPI,FOOD,AGRWTH,M,2002-11,0.5724099,
USA,CPI,FOOD,AGRWTH,M,2002-12,0.6868918,
USA,CPI,FOOD,AGRWTH,M,2003-01,0.3420753,
USA,CPI,FOOD,AGRWTH,M,2003-02,0.8537279,
USA,CPI,FOOD,AGRWTH,M,2003-03,0.737798,
USA,CPI,FOOD,AGRWTH,M,2003-04,0.5093378,
USA,CPI,FOOD,AGRWTH,M,2003-05,1.367521,
USA,CPI,FOOD,AGRWTH,M,2003-06,2.283105,
USA,CPI,FOOD,AGRWTH,M,2003-07,2.110667,
USA,CPI,FOOD,AGRWTH,M,2003-08,2.798401,
USA,CPI,FOOD,AGRWTH,M,2003-09,2.90764,
USA,CPI,FOOD,AGRWTH,M,2003-10,3.657143,
USA,CPI,FOOD,AGRWTH,M,2003-11,3.984064,
