"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.4229,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-02",101.4028,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-03",101.2389,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.964,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.8017,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.8396,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-07",101.0415,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-08",101.2096,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-09",101.3838,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-10",101.5229,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-11",101.3309,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1973-12",100.7186,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.84569,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.43211,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-03",99.52735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-04",99.92393,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-05",100.2124,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-06",100.2865,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-07",100.205,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-08",100.1175,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-09",100.0452,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-10",99.96887,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-11",99.90084,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1974-12",99.8111,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-01",99.69533,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-02",99.66467,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-03",99.61063,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-04",99.53629,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-05",99.46008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-06",99.33984,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-07",99.149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.99689,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.86864,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.77739,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.89246,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1975-12",99.3301,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-01",100.0384,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-02",100.5098,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-03",100.5759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.3868,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.1945,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.0911,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.0514,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.0357,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.0295,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.0599,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.2008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.5434,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-01",101.0549,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-02",101.386,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-03",101.4118,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-04",101.201,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.9901,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.7932,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.6128,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.4866,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-09",100.3671,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-10",100.2478,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-11",100.2828,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1977-12",100.6055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.1432,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.4448,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.3454,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.9652,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.6584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.4923,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.4031,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.3627,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.317,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.2268,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.1129,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.99702,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.86422,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-02",99.77966,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-03",99.72044,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-04",99.66029,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.62877,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.62109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.62971,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.65195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.68143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.68579,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.5772,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.20804,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-01",98.62972,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-02",98.16132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-03",97.76566,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-04",97.36736,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-05",97.0983,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-06",96.94449,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-07",96.86483,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-08",96.79465,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-09",96.72536,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-10",96.62438,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-11",96.50439,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1980-12",96.37405,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-01",96.2077,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-02",96.07568,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-03",96.01017,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-04",95.98688,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-05",95.99057,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-06",96.03838,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-07",96.17606,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.28,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.37025,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-10",96.50671,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-11",96.54849,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1981-12",96.46838,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-01",96.31102,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-02",96.27302,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-03",96.40948,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-04",96.67201,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-05",96.77225,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-06",96.67072,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-07",96.47662,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-08",96.2488,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-09",96.03953,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-10",95.82179,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-11",95.69855,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1982-12",95.66966,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-01",95.75506,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-02",95.87344,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-03",96.05735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-04",96.33487,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-05",96.54569,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-06",96.66468,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-07",96.74138,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-08",96.781,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-09",96.81802,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-10",96.87653,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-11",96.93326,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1983-12",97.00932,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-01",97.1135,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-02",97.16618,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-03",97.19569,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-04",97.28568,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-05",97.39532,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-06",97.56985,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-07",97.83097,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-08",98.00227,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-09",98.04926,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-10",98.05836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-11",98.18989,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1984-12",98.51871,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-01",99.05296,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-02",99.40523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-03",99.61085,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-04",99.73055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-05",99.8552,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-06",100.0763,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-07",100.3464,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.4981,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.5905,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.7274,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.8596,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.9935,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.1493,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.242,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.3016,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.3197,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.4158,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.4584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.3897,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.2733,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-09",101.1521,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-10",101.105,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-11",101.0824,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1986-12",101.0584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-01",101.0085,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.9636,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.8946,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.8475,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.7565,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.612,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.5061,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.567,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.7188,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.6959,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.598,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.5366,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-01",100.4778,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-02",100.4992,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.6227,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.8239,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.9379,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.0148,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.1149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.2174,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.2852,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.4331,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-11",101.6194,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1988-12",101.6784,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.6599,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.6206,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.6717,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.7336,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.7847,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.9198,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-07",102.0439,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-08",102.1125,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-09",102.1427,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.16,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-11",102.1826,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.1443,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.0073,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.8901,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.8444,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.807,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.7651,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.6893,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.5,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.1729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-09",100.8088,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.4642,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.1551,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.93064,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.71697,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.70645,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.86523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.94374,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.0092,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.97632,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.84257,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.7209,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.64292,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.56036,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.55827,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.57696,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.56429,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.54721,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.58431,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.67769,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.85608,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.1115,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.2961,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-08",100.3927,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-09",100.3449,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-10",100.1563,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.92317,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.78255,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.76955,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.68768,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.49735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.33778,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.20628,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.20804,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-07",99.3269,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-08",99.57397,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-09",99.76344,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.8367,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.92828,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1993-12",99.93195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.99521,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.1249,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.3042,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.4984,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.6408,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.6938,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.7621,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.8746,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.9611,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.9948,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-11",101.0117,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.0014,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.0555,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.1524,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-03",101.1488,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-04",101.0726,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-05",101.0225,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.9274,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.8829,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.9305,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.9967,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-10",101.1166,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-11",101.1114,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.9796,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.8128,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.6109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.4042,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.3807,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.4755,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.5609,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.651,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.697,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-09",100.797,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-10",100.9701,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.056,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.2036,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.424,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.5784,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.6687,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.7432,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.7159,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.7131,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.7397,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.7273,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.7481,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.7716,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.8396,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.9818,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-01",102.0735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-02",102.1137,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.1935,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.201,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.2364,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-06",102.1998,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-07",102.0706,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.7344,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.3069,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.0195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.0008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.0527,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-02",100.909,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-03",100.8544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.9055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-05",100.9702,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.0742,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.2066,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.4263,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.6991,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.9489,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.0549,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.1737,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.2719,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.3234,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.3609,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.3499,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.2862,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.2366,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.1477,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.1205,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.1389,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.187,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.1401,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.9729,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.6856,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.3808,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.1006,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8752,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.688,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.4454,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.2842,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.153,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.0635,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.0114,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.1857,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.5407,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.9215,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.0552,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.9813,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.738,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.4655,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.1992,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.94653,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.69744,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.48221,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.34975,
